"id","create_uid:id","request_date","hr_employee_id:id","department_id:id","request_through:id","request_no","request_categ_id:id","request_type_id:id","source_id:id","state"
"request_16-15-14-1-00090","res.users_m0782",2016-01-11 10:04:54,"hr.employees_m0782","muti_hrms.hr_department_mutipolomolokid","muti_hrms.hr_department_imgid","16-15-14-1-00090","request.categ_OTHERS","approval.ruleTRADE INVENTORY_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-22-1-00129","res.users_m0571-epfc",2016-01-11 10:06:39,"hr.employees_m0571-epfc","muti_hrms.hr_department_epfckidapawanid","muti_hrms.hr_department_mutikidapawanid","16-25-22-1-00129","request.categ_PAYMENT","approval.ruleUTILITY BILLS/RENTALS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-31-1-00095","res.users_m0653-muti agdao",2016-01-11 10:19:39,"hr.employees_m0653-muti agdao","muti_hrms.hr_department_mutiagdaoid","muti_hrms.hr_department_mutiagdaoid","16-15-31-1-00095","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-35-11-1-00048","res.users_m0347",2016-01-11 10:30:11,"hr.employees_m0347","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","16-35-11-1-00048","request.categ_PURCHASE","approval.rulePURCHASES ( NOT CAPEX)_BU MAIN","request.source_BU MAIN","confirm"
"request_16-35-11-1-00049","res.users_m0917",2016-01-11 10:43:24,"hr.employees_m0917","muti_hrms.hr_department_imgid","muti_hrms.hr_department_imgid","16-35-11-1-00049","request.categ_PURCHASE","approval.rulePURCHASES ( NOT CAPEX)_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-15-1-00186","res.users_m0372-epfc",2016-01-11 10:50:34,"hr.employees_m0372-epfc","muti_hrms.hr_department_epfcsurallah1id","muti_hrms.hr_department_epfcsurallah1id","16-25-15-1-00186","request.categ_CASH","approval.ruleADVANCES FOR OPERATIONS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-33-1-00183","res.users_m1044-muti",2016-01-11 11:02:50,"hr.employees_m1044-muti","muti_hrms.hr_department_mutitagumid","muti_hrms.hr_department_mutitagumid","16-15-33-1-00183","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-24-1-00067","res.users_m1109-muti",2016-01-11 11:09:03,"hr.employees_m1109-muti","muti_hrms.hr_department_mutivalenciaid","muti_hrms.hr_department_mutivalenciaid","16-15-24-1-00067","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-14-1-00166","res.users_m0149-epfc",2016-01-11 11:33:36,"hr.employees_m0149-epfc","muti_hrms.hr_department_epfcpolomolokid","muti_hrms.hr_department_mutipolomolokid","16-25-14-1-00166","request.categ_PAYMENT","approval.ruleUNIT REGISTRATION_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-14-1-00091","res.users_m0149-muti",2016-01-11 11:41:30,"hr.employees_m0149-muti","muti_hrms.hr_department_mutipolomolokid","muti_hrms.hr_department_mutipolomolokid","16-15-14-1-00091","request.categ_PAYMENT","approval.ruleUNIT REGISTRATION_REVOLVING FUND","request.source_REVOLVING FUND","void"
"request_16-20-15-1-00163","res.users_m1203",2016-01-11 12:59:30,"hr.employees_m1203","muti_hrms.hr_department_hondasurallahid","muti_hrms.hr_department_hondafinanceid","16-20-15-1-00163","request.categ_OTHERS","approval.ruleACCOUNTABLE FORMS_BU MAIN","request.source_BU MAIN","confirm"
"request_16-20-15-1-00164","res.users_m1203",2016-01-11 13:05:55,"hr.employees_m1203","muti_hrms.hr_department_hondasurallahid","muti_hrms.hr_department_hondafinanceid","16-20-15-1-00164","request.categ_OTHERS","approval.ruleACCOUNTABLE FORMS_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-14-1-00167","res.users_m0942-epfc",2016-01-11 13:12:04,"hr.employees_m0942-epfc","muti_hrms.hr_department_epfcpolomolokid","muti_hrms.hr_department_epfcpolomolokid","16-25-14-1-00167","request.categ_CASH","approval.ruleREVOLVING FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-11-5-00058","res.users_m1251-epfc",2016-01-11 13:16:36,"hr.employees_m1251-epfc","muti_hrms.hr_department_epfckoronadal1id","muti_hrms.hr_department_mutimarbelid","16-25-11-5-00058","request.categ_OTHERS","approval.ruleREPAIRS & MAINTENANCE_REVOLVING FUND","request.source_REVOLVING FUND","draft"
"request_16-25-25-1-00084","res.users_m1250-epfc",2016-01-11 13:28:31,"hr.employees_m1250-epfc","muti_hrms.hr_department_epfcmaramagid","muti_hrms.hr_department_epfcmaramagid","16-25-25-1-00084","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-25-1-00085","res.users_m1127-epfc",2016-01-11 13:36:21,"hr.employees_m1127-epfc","muti_hrms.hr_department_epfcmaramagid","muti_hrms.hr_department_epfcmaramagid","16-25-25-1-00085","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-31-1-00164","res.users_m1094-epfc",2016-01-11 13:37:47,"hr.employees_m1094-epfc","muti_hrms.hr_department_epfcagdaoid","muti_hrms.hr_department_epfcagdaoid","16-25-31-1-00164","request.categ_PAYMENT","approval.ruleAGENT'S COMMISSIONS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-15-1-00148","res.users_m1099-muti",2016-01-11 13:40:51,"hr.employees_m1099-muti","muti_hrms.hr_department_mutisurallahid","muti_hrms.hr_department_mutisurallahid","16-15-15-1-00148","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-15-1-00149","res.users_m1099-muti",2016-01-11 13:43:23,"hr.employees_m1099-muti","muti_hrms.hr_department_mutisurallahid","muti_hrms.hr_department_mutisurallahid","16-15-15-1-00149","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-15-1-00150","res.users_m1099-muti",2016-01-11 13:45:22,"hr.employees_m1099-muti","muti_hrms.hr_department_mutisurallahid","muti_hrms.hr_department_mutisurallahid","16-15-15-1-00150","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-15-1-00151","res.users_m1099-muti",2016-01-11 13:47:28,"hr.employees_m1099-muti","muti_hrms.hr_department_mutisurallahid","muti_hrms.hr_department_mutisurallahid","16-15-15-1-00151","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-13-1-00167","res.users_m0881-muti",2016-01-11 13:49:40,"hr.employees_m0881-muti","muti_hrms.hr_department_mutitacurongid","muti_hrms.hr_department_mutitacurongid","16-15-13-1-00167","request.categ_PURCHASE","approval.rulePURCHASE (NOT CAPEX)_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-14-1-00168","res.users_m0942-epfc",2016-01-11 14:10:53,"hr.employees_m0942-epfc","muti_hrms.hr_department_epfcpolomolokid","muti_hrms.hr_department_epfcpolomolokid","16-25-14-1-00168","request.categ_CASH","approval.ruleREVOLVING FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-14-1-00169","res.users_m0942-epfc",2016-01-11 14:14:04,"hr.employees_m0942-epfc","muti_hrms.hr_department_epfcpolomolokid","muti_hrms.hr_department_epfcpolomolokid","16-25-14-1-00169","request.categ_CASH","approval.ruleREVOLVING FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-14-1-00170","res.users_m0942-epfc",2016-01-11 14:15:26,"hr.employees_m0942-epfc","muti_hrms.hr_department_epfcpolomolokid","muti_hrms.hr_department_epfcpolomolokid","16-25-14-1-00170","request.categ_CASH","approval.ruleREVOLVING FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-14-1-00171","res.users_m0942-epfc",2016-01-11 14:17:41,"hr.employees_m0942-epfc","muti_hrms.hr_department_epfcpolomolokid","muti_hrms.hr_department_imgid","16-25-14-1-00171","request.categ_OTHERS","approval.ruleACCOUNTABLE FORMS_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-24-1-00093","res.users_m1109-epfc",2016-01-11 14:20:20,"hr.employees_m1109-epfc","muti_hrms.hr_department_epfcvalenciaid","muti_hrms.hr_department_epfcvalenciaid","16-25-24-1-00093","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-32-1-00210","res.users_m0752-epfc",2016-01-11 14:26:08,"hr.employees_m0752-epfc","muti_hrms.hr_department_epfcpanaboid","muti_hrms.hr_department_epfcpanaboid","16-25-32-1-00210","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-15-1-00187","res.users_m0372-epfc",2016-01-11 15:12:35,"hr.employees_m0372-epfc","muti_hrms.hr_department_epfcsurallah1id","muti_hrms.hr_department_epfcsurallah1id","16-25-15-1-00187","request.categ_PAYMENT","approval.ruleUTILITY BILLS/RENTALS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-15-2-00111","res.users_m1096-epfc",2016-01-11 15:18:12,"hr.employees_m1096-epfc","muti_hrms.hr_department_epfcsurallah2id","muti_hrms.hr_department_epfcsurallah2id","16-25-15-2-00111","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-24-1-00068","res.users_m0712-muti",2016-01-11 15:21:29,"hr.employees_m0712-muti","muti_hrms.hr_department_mutivalenciaid","muti_hrms.hr_department_mutivalenciaid","16-15-24-1-00068","request.categ_PAYMENT","approval.ruleAGENT'S COMMISSIONS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-31-1-00165","res.users_m0653-epfc agdao",2016-01-11 15:28:15,"hr.employees_m0653-epfc agdao","muti_hrms.hr_department_epfcagdaoid","muti_hrms.hr_department_epfcagdaoid","16-25-31-1-00165","request.categ_CASH","approval.ruleREVOLVING FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-1-00850","res.users_m1146",2016-01-11 15:35:19,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","16-15-11-1-00850","request.categ_PAYMENT","approval.ruleUTILITY BILLS_BU MAIN","request.source_BU MAIN","confirm"
"request_16-20-15-1-00165","res.users_m0032-hsoc",2016-01-11 15:45:52,"hr.employees_m0032-hsoc","muti_hrms.hr_department_hondasurallahid","muti_hrms.hr_department_epfcfinanceid","16-20-15-1-00165","request.categ_CASH","approval.ruleIOU'S_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-31-1-00096","res.users_m0653-muti agdao",2016-01-11 15:57:28,"hr.employees_m0653-muti agdao","muti_hrms.hr_department_mutiagdaoid","muti_hrms.hr_department_mutiagdaoid","16-15-31-1-00096","request.categ_CASH","approval.ruleREVOLVING FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-15-1-00188","res.users_m1224-epfc",2016-01-11 16:15:59,"hr.employees_m1224-epfc","muti_hrms.hr_department_epfcsurallah1id","muti_hrms.hr_department_imgid","16-25-15-1-00188","request.categ_OTHERS","approval.ruleACCOUNTABLE FORMS_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-1-00851","res.users_m0778",2016-01-11 16:21:17,"hr.employees_m0778","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","16-15-11-1-00851","request.categ_PURCHASE","approval.rulePURCHASE (NOT CAPEX)_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-14-1-00092","res.users_m0942-muti",2016-01-11 16:27:25,"hr.employees_m0942-muti","muti_hrms.hr_department_mutipolomolokid","muti_hrms.hr_department_mutipolomolokid","16-15-14-1-00092","request.categ_CASH","approval.ruleREVOLVING FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-14-1-00093","res.users_m0942-muti",2016-01-11 16:29:01,"hr.employees_m0942-muti","muti_hrms.hr_department_mutipolomolokid","muti_hrms.hr_department_mutipolomolokid","16-15-14-1-00093","request.categ_CASH","approval.ruleREVOLVING FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-14-1-00094","res.users_m0942-muti",2016-01-11 16:31:01,"hr.employees_m0942-muti","muti_hrms.hr_department_mutipolomolokid","muti_hrms.hr_department_mutipolomolokid","16-15-14-1-00094","request.categ_CASH","approval.ruleREVOLVING FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-15-1-00189","res.users_m1224-epfc",2016-01-11 16:49:45,"hr.employees_m1224-epfc","muti_hrms.hr_department_epfcsurallah1id","muti_hrms.hr_department_imgid","16-25-15-1-00189","request.categ_OTHERS","approval.ruleACCOUNTABLE FORMS_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-21-1-00325","res.users_m0332-epfc",2016-01-11 16:52:46,"hr.employees_m0332-epfc","muti_hrms.hr_department_epfcdigosid","muti_hrms.hr_department_epfcdigosid","16-25-21-1-00325","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-23-1-00083","res.users_m1231",2016-01-11 16:55:47,"hr.employees_m1231","muti_hrms.hr_department_mutilapasanid","muti_hrms.hr_department_img(warehouse)id","16-15-23-1-00083","request.categ_PURCHASE","approval.rulePURCHASE (NOT CAPEX)_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-32-1-00110","res.users_m0601-muti",2016-01-12 08:11:25,"hr.employees_m0601-muti","muti_hrms.hr_department_mutipanaboid","muti_hrms.hr_department_mutipanaboid","16-15-32-1-00110","request.categ_CASH","approval.ruleADVANCES FOR OPERATIONS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-32-1-00111","res.users_m0601-muti",2016-01-12 08:16:12,"hr.employees_m0601-muti","muti_hrms.hr_department_mutipanaboid","muti_hrms.hr_department_mutipanaboid","16-15-32-1-00111","request.categ_CASH","approval.ruleADVANCES FOR OPERATIONS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-14-1-00095","res.users_m0149-muti",2016-01-12 08:17:16,"hr.employees_m0149-muti","muti_hrms.hr_department_mutipolomolokid","muti_hrms.hr_department_mutipolomolokid","16-15-14-1-00095","request.categ_PAYMENT","approval.ruleUNIT REGISTRATION_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-32-1-00112","res.users_m0601-muti",2016-01-12 08:21:52,"hr.employees_m0601-muti","muti_hrms.hr_department_mutipanaboid","muti_hrms.hr_department_mutipanaboid","16-15-32-1-00112","request.categ_CASH","approval.ruleADVANCES FOR OPERATIONS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-35-11-1-00050","res.users_m0347",2016-01-12 08:25:10,"hr.employees_m0347","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","16-35-11-1-00050","request.categ_CASH","approval.ruleTRAVEL EXPENSES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-35-11-1-00051","res.users_m0347",2016-01-12 08:28:56,"hr.employees_m0347","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","16-35-11-1-00051","request.categ_CASH","approval.ruleTRAVEL EXPENSES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-6-00070","res.users_m1217",2016-01-12 08:29:43,"hr.employees_m1217","muti_hrms.hr_department_misid","muti_hrms.hr_department_imgid","16-10-11-6-00070","request.categ_PURCHASE","approval.rulePURCHASES (NON-CAPEX IT EQUIPMENT)_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-4-00376","res.users_m1232",2016-01-12 08:45:06,"hr.employees_m1232","muti_hrms.hr_department_hcmid","muti_hrms.hr_department_imgid","16-10-11-4-00376","request.categ_PURCHASE","approval.rulePURCHASES(OFFICE SUPPLIES)_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-11-2-00646","res.users_m0230",2016-01-12 08:46:17,"hr.employees_m0230","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","16-25-11-2-00646","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-11-2-00647","res.users_m0230",2016-01-12 08:49:59,"hr.employees_m0230","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","16-25-11-2-00647","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-8-00304","res.users_m0155",2016-01-12 08:51:26,"hr.employees_m0155","muti_hrms.hr_department_r&mid","muti_hrms.hr_department_mutitacurongid","16-10-11-8-00304","request.categ_CASH","approval.ruleTRAVEL EXPENSES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-11-2-00648","res.users_m0230",2016-01-12 08:54:05,"hr.employees_m0230","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","16-25-11-2-00648","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-23-1-00128","res.users_m1139-epfc",2016-01-12 08:58:34,"hr.employees_m1139-epfc","muti_hrms.hr_department_epfclapasanid","muti_hrms.hr_department_imgid","16-25-23-1-00128","request.categ_OTHERS","approval.ruleACCOUNTABLE FORMS_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-11-2-00649","res.users_m0230",2016-01-12 09:05:07,"hr.employees_m0230","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","16-25-11-2-00649","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-11-2-00650","res.users_m0230",2016-01-12 09:08:51,"hr.employees_m0230","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","16-25-11-2-00650","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-20-11-2-00082","res.users_m1253",2016-01-12 09:12:14,"hr.employees_m1253","muti_hrms.hr_department_hondafinanceid","muti_hrms.hr_department_hondafinanceid","16-20-11-2-00082","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-8-00305","res.users_m0530",2016-01-12 09:19:57,"hr.employees_m0530","muti_hrms.hr_department_r&mid","muti_hrms.hr_department_mutifinanceid","16-10-11-8-00305","request.categ_PURCHASE","approval.rulePURCHASES(CAPEX)_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-14-1-00172","res.users_m1132",2016-01-12 09:21:02,"hr.employees_m1132","muti_hrms.hr_department_epfcpolomolokid","muti_hrms.hr_department_mutipolomolokid","16-25-14-1-00172","request.categ_OTHERS","approval.ruleACCOUNTABLE FORMS_BU MAIN","request.source_BU MAIN","confirm"
"request_16-20-11-2-00083","res.users_m1253",2016-01-12 09:24:40,"hr.employees_m1253","muti_hrms.hr_department_hondafinanceid","muti_hrms.hr_department_hondafinanceid","16-20-11-2-00083","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-2-00448","res.users_m1089",2016-01-12 09:27:37,"hr.employees_m1089","muti_hrms.hr_department_non-mccomptrollerid","muti_hrms.hr_department_tigid","16-10-11-2-00448","request.categ_CASH","approval.ruleADVANCES FOR OPERATIONS_TIG","request.source_TIG","confirm"
"request_16-10-11-8-00306","res.users_m0530",2016-01-12 09:29:59,"hr.employees_m0530","muti_hrms.hr_department_r&mid","muti_hrms.hr_department_mutifinanceid","16-10-11-8-00306","request.categ_PURCHASE","approval.rulePURCHASES(CAPEX)_BU MAIN","request.source_BU MAIN","confirm"
"request_16-10-11-8-00307","res.users_m0530",2016-01-12 09:35:53,"hr.employees_m0530","muti_hrms.hr_department_r&mid","muti_hrms.hr_department_mutifinanceid","16-10-11-8-00307","request.categ_PURCHASE","approval.rulePURCHASES(CAPEX)_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-24-1-00069","res.users_m1170-muti",2016-01-12 09:42:43,"hr.employees_m1170-muti","muti_hrms.hr_department_mutivalenciaid","muti_hrms.hr_department_img(warehouse)id","16-15-24-1-00069","request.categ_OTHERS","approval.ruleTRADE INVENTORY_BU MAIN","request.source_BU MAIN","confirm"
"request_16-20-11-3-00107","res.users_m1251-hsoc",2016-01-12 09:56:19,"hr.employees_m1251-hsoc","muti_hrms.hr_department_hondamarbelid","muti_hrms.hr_department_hondamarbelid","16-20-11-3-00107","request.categ_OTHERS","approval.ruleREPAIRS & MAINTENANCE_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-11-1-00852","res.users_m1146",2016-01-12 10:07:30,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","16-15-11-1-00852","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-1-00853","res.users_m1146",2016-01-12 10:14:11,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","16-15-11-1-00853","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-35-11-1-00052","res.users_m1141",2016-01-12 10:14:45,"hr.employees_m1141","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","16-35-11-1-00052","request.categ_PURCHASE","approval.rulePURCHASES(CAPEX)_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-1-00854","res.users_m1146",2016-01-12 10:21:21,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","16-15-11-1-00854","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-35-11-1-00053","res.users_m0730",2016-01-12 10:21:34,"hr.employees_m0730","muti_hrms.hr_department_imgid","muti_hrms.hr_department_tigid","16-35-11-1-00053","request.categ_CASH","approval.ruleTRAVEL EXPENSES (THRU PETTY CASH FUND)_PETTY CASH FUND","request.source_PETTY CASH FUND","confirm"
"request_16-15-11-1-00855","res.users_m1146",2016-01-12 10:25:15,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","16-15-11-1-00855","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-13-1-00197","res.users_m0081",2016-01-12 10:27:24,"hr.employees_m0081","muti_hrms.hr_department_epfctacurongid","muti_hrms.hr_department_mutitacurongid","16-25-13-1-00197","request.categ_OTHERS","approval.ruleREPAIRS & MAINTENANCE_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-25-32-1-00211","res.users_m0601-epfc",2016-01-12 10:30:17,"hr.employees_m0601-epfc","muti_hrms.hr_department_epfcpanaboid","muti_hrms.hr_department_mutipanaboid","16-25-32-1-00211","request.categ_CASH","approval.ruleADVANCES FOR OPERATIONS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-35-11-1-00054","res.users_m1064",2016-01-12 10:53:01,"hr.employees_m1064","muti_hrms.hr_department_imgid","muti_hrms.hr_department_tigid","16-35-11-1-00054","request.categ_CASH","approval.ruleADVANCES FOR OPERATIONS_TIG","request.source_TIG","confirm"
"request_16-15-11-1-00856","res.users_m1146",2016-01-12 10:53:49,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","16-15-11-1-00856","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-31-2-00119","res.users_m1026-mutical",2016-01-12 10:57:07,"hr.employees_m1026-mutical","muti_hrms.hr_department_muticalinanid","muti_hrms.hr_department_muticalinanid","16-15-31-2-00119","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-11-1-00857","res.users_m1146",2016-01-12 11:01:11,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","16-15-11-1-00857","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-1-00858","res.users_m1146",2016-01-12 11:07:02,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","16-15-11-1-00858","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-31-2-00282","res.users_m0772-epfc",2016-01-12 11:11:50,"hr.employees_m0772-epfc","muti_hrms.hr_department_epfccalinanid","muti_hrms.hr_department_epfccalinanid","16-25-31-2-00282","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-11-1-00859","res.users_m1146",2016-01-12 11:12:20,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","16-15-11-1-00859","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-31-2-00120","res.users_m1026-mutical",2016-01-12 11:17:07,"hr.employees_m1026-mutical","muti_hrms.hr_department_muticalinanid","muti_hrms.hr_department_muticalinanid","16-15-31-2-00120","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_16-15-11-1-00860","res.users_m1146",2016-01-12 11:18:42,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","16-15-11-1-00860","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-1-00861","res.users_m1146",2016-01-12 11:22:33,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","16-15-11-1-00861","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-1-00862","res.users_m1146",2016-01-12 11:40:20,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","16-15-11-1-00862","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-1-00863","res.users_m1146",2016-01-12 11:45:38,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","16-15-11-1-00863","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-15-11-1-00864","res.users_m1146",2016-01-12 11:48:09,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","16-15-11-1-00864","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_16-25-15-2-00112","res.users_m1099-epfc",2016-01-12 11:58:26,"hr.employees_m1099-epfc","muti_hrms.hr_department_epfcsurallah2id","muti_hrms.hr_department_epfcsurallah2id","16-25-15-2-00112","request.categ_OTHERS","approval.ruleACCOUNTABLE FORMS_BU MAIN","request.source_BU MAIN","confirm"
