"id","qty","particulars","price","amount","request_det_ids:id"
"request_det_10123",1,"BT-RETAILER",4457.44,4457.44,"request_16-15-11-1-00894"
"request_det_10121",1,"MAYORS PERMIT",18670.62,18670.62,"request_16-15-11-1-00894"
"request_det_10122",1,"BT-DEALER",41856.1,41856.1,"request_16-15-11-1-00894"
"request_det_10125",1,"RF160001",16176.33,16176.33,"request_16-25-12-1-00162"
"request_det_10126",1,"FERRER, ARNEL",20500,20500,"request_16-15-13-1-00170"
"request_det_10128",1,"REGULATORY FEE",16240.46,16240.46,"request_16-15-11-1-00895"
"request_det_10130",1,"BT- REPAIR",330,330,"request_16-15-11-1-00895"
"request_det_10127",1,"MAYORS PERMIT",6700.76,6700.76,"request_16-15-11-1-00895"
"request_det_10129",1,"BT- MC PARTS RETAILER",4892.81,4892.81,"request_16-15-11-1-00895"
"request_det_10131",1,"BT- MC DEALER",43696.86,43696.86,"request_16-15-11-1-00895"
"request_det_10133",1,"1%EWT",-30399.11,-30399.11,"request_16-15-11-1-00896"
"request_det_10132",1," MCD-01131009 SI#578 to SI#5786",3404700,3404700,"request_16-15-11-1-00896"
"request_det_10134",1,"BUSINESS TAX",65718.41,65718.41,"request_16-15-11-1-00897"
"request_det_10140",1,"OTHER FEES",845,845,"request_16-15-11-1-00897"
"request_det_10137",1,"MAYORS PERMIT",15000,15000,"request_16-15-11-1-00897"
"request_det_10139",1,"CTC",9135,9135,"request_16-15-11-1-00897"
"request_det_10138",1,"REGULATORY FEE",740,740,"request_16-15-11-1-00897"
"request_det_10136",1,"1%EWT",-9076.38,-9076.38,"request_16-15-11-1-00898"
"request_det_10135",1," SOA COVERED DEC. 16-31, 2015 (BREAK#1)",1016554,1016554,"request_16-15-11-1-00898"
"request_det_10141",1," SOA COVERED DEC. 16-31, 2015 (BREAK#2)",1032516,1032516,"request_16-15-11-1-00900"
"request_det_10142",1,"1%EWT",-9218.89,-9218.89,"request_16-15-11-1-00900"
"request_det_10144",1,"BT- SPAREPARTS",5480.02,5480.02,"request_16-15-11-1-00901"
"request_det_10145",1,"BT- REPAIR SERVICE ",1694,1694,"request_16-15-11-1-00901"
"request_det_10147",1,"MAYORS PERMIT",2550,2550,"request_16-15-11-1-00901"
"request_det_10146",1,"BT- MONEY TRANSFER",17,17,"request_16-15-11-1-00901"
"request_det_10143",1,"BT- DEALER",130418.67,130418.67,"request_16-15-11-1-00901"
"request_det_10149",1,"REGULATORY FEE",2645,2645,"request_16-15-11-1-00901"
"request_det_10150",1,"1%EWT",-9379.73,-9379.73,"request_16-15-11-1-00902"
"request_det_10148",1,"SOA COVERED DEC. 16-31, 2015 (BREAK#3)",1050529.6,1050529.6,"request_16-15-11-1-00902"
"request_det_10152",1,"TONER",3000,3000,"request_16-15-11-3-00226"
"request_det_10153",1,"SOA COVERED DEC. 16-31, 2015 (BREAK#4)",1047604,1047604,"request_16-15-11-1-00903"
"request_det_10154",1,"1%EWT",-9353.61,-9353.61,"request_16-15-11-1-00903"
"request_det_10155",1," SOA COVERED DEC. 16-31, 2015 (BREAK#5)",1005725.6,1005725.6,"request_16-15-11-1-00904"
"request_det_10156",1,"1%EWT",-8979.69,-8979.69,"request_16-15-11-1-00904"
"request_det_10157",1,"PLS. SEE ATTACHED.",228874.5,228874.5,"request_16-15-11-5-00386"
"request_det_10158",1,"PLS. SEE ATTACHED.",378292.5,378292.5,"request_16-15-11-5-00387"
"request_det_10160",1,"PUM001000053",-65044,-65044,"request_16-15-11-1-00905"
"request_det_10161",1,"PUM001000054",-65228,-65228,"request_16-15-11-1-00905"
"request_det_10162",1,"1%EWT",-8817.21,-8817.21,"request_16-15-11-1-00905"
"request_det_10159",1,"SOA COVERED DEC. 16-31, 2015 (BREAK#6)",1117800,1117800,"request_16-15-11-1-00905"
"request_det_10164",1,"1%EWT",-3937.11,-3937.11,"request_16-15-11-1-00906"
"request_det_10163",1,"SOA COVERED DEC. 16-31, 2015 (BREAK#7)",440956,440956,"request_16-15-11-1-00906"
"request_det_10166",1,"1%EWT",-9315,-9315,"request_16-15-11-1-00907"
"request_det_10165",1,"SOA COVERED DEC. 16-31, 2015 (BREAK#8",1043280,1043280,"request_16-15-11-1-00907"
"request_det_10167",1,"ADVANCES TO EMPLOYEES",5000,5000,"request_16-20-15-1-00172"
"request_det_10168",1,"SOA COVERED DEC. 1-15, 2015 (BREAK#1)",1025238.8,1025238.8,"request_16-15-11-1-00908"
"request_det_10169",1,"1%EWT",-9153.92,-9153.92,"request_16-15-11-1-00908"
"request_det_10170",1,"SOA COVERED DEC. 1-15, 2015 (BREAK#2)",1018329.6,1018329.6,"request_16-15-11-1-00909"
"request_det_10171",1,"1%EWT",-9092.23,-9092.23,"request_16-15-11-1-00909"
"request_det_10173",1,"PCFS-3019-16-000000001",2866.3,2866.3,"request_16-25-12-1-00163"
"request_det_10172",1,"AR-EPFC DEC.16-31",1323200,1323200,"request_16-25-11-2-00694"
"request_det_10174",1,"AR-EPFC DEC.16-31",2712400,2712400,"request_16-25-11-2-00695"
"request_det_10175",1,"PETTY CASH FUND",1999.42,1999.42,"request_16-20-15-1-00173"
"request_det_10177",1,"1%EWT",-9597.57,-9597.57,"request_16-15-11-1-00910"
"request_det_10176",1,"SOA COVERED DEC. 1-15, 2015 (BREAK#3)",1074928,1074928,"request_16-15-11-1-00910"
"request_det_10178",1,"SOA COVERED DEC. 1-15, 2015 (BREAK#4)",1101884,1101884,"request_16-15-11-1-00911"
"request_det_10180",1,"1%EWT",-9448.89,-9448.89,"request_16-15-11-1-00911"
"request_det_10179",1,"PUM001000052",-43608,-43608,"request_16-15-11-1-00911"
"request_det_10181",1,"AR-EPFC DEC.16-31",858300,858300,"request_16-25-11-2-00696"
"request_det_10184",1,"MTSI 1215",581.28,581.28,"request_16-15-11-3-00227"
"request_det_10182",1,"SOA COVERED DEC. 1-15, 2015 (BREAK#5)",1056528,1056528,"request_16-15-11-1-00912"
"request_det_10183",1,"1%EWT",-9433.29,-9433.29,"request_16-15-11-1-00912"
"request_det_10186",4,"REPO COD AND OLD RELEASES",2500,10000,"request_16-25-11-6-00257"
"request_det_10187",1,"1%EWT",-10138.07,-10138.07,"request_16-15-11-1-00913"
"request_det_10185",1,"SOA COVERED DEC. 1-15, 2015 (BREAK#6)",1135464,1135464,"request_16-15-11-1-00913"
"request_det_10188",1,"TRAVEL 011616",600,600,"request_16-25-11-6-00258"
"request_det_10189",1,"TRAVEL 011616",600,600,"request_16-25-11-6-00259"
"request_det_10205",1,"SOA COVERED DEC. 1-15, 2015 (BREAK#7)",1110808,1110808,"request_16-15-11-1-00914"
"request_det_10206",1,"1%EWT",-9917.93,-9917.93,"request_16-15-11-1-00914"
"request_det_10190",1,"TRAVEL 011616",600,600,"request_16-25-11-6-00260"
"request_det_10191",1,"TRAVEL 011616",600,600,"request_16-25-11-6-00261"
"request_det_10192",1,"TRAVEL 011616",600,600,"request_16-25-11-6-00262"
"request_det_10193",1,"JERAMIE E. HAPAY",1151.5,1151.5,"request_16-25-21-1-00337"
"request_det_10194",1,"MUTI DIGOS",493.5,493.5,"request_16-25-21-1-00337"
"request_det_10195",1,"NON-TRADE PAYABLES",2092.26,2092.26,"request_16-25-23-1-00133"
"request_det_10197",2,"SNACKS",14,28,"request_16-35-11-1-00086"
"request_det_10198",1,"SOP",100,100,"request_16-35-11-1-00086"
"request_det_10196",2,"MEALS",70,140,"request_16-35-11-1-00086"
"request_det_10199",2,"MEALS",70,140,"request_16-35-11-1-00087"
"request_det_10200",2,"SNACKS",14,28,"request_16-35-11-1-00087"
"request_det_10201",1,"SOP",100,100,"request_16-35-11-1-00087"
"request_det_10204",1,"SOP",450,450,"request_16-35-11-1-00088"
"request_det_10203",2,"SNACKS",40,80,"request_16-35-11-1-00088"
"request_det_10202",2,"MEALS",200,400,"request_16-35-11-1-00088"
"request_det_10208",1,"1%EWT",-9141.68,-9141.68,"request_16-15-11-1-00916"
"request_det_10207",1,"SOA COVERED DEC. 1-15, 2015 (BREAK#8)",1023868,1023868,"request_16-15-11-1-00916"
"request_det_10210",1,"1%EWT",-9587.71,-9587.71,"request_16-15-11-1-00917"
"request_det_10209",1,"SOA COVERED DEC. 1-15, 2015 (BREAK#9)",1073824,1073824,"request_16-15-11-1-00917"
"request_det_10212",1,"1%EWT",-9485.86,-9485.86,"request_16-15-11-1-00918"
"request_det_10211",1,"SOA COVERED DEC. 1-15, 2015 (BREAK#10)",1062416,1062416,"request_16-15-11-1-00918"
"request_det_10214",1,"1%EWT",-7754.36,-7754.36,"request_16-15-11-1-00919"
"request_det_10213",1,"SOA COVERED DEC. 16-31, 2015 ",868487.97,868487.97,"request_16-15-11-1-00919"
"request_det_10295",2,"Packing Tape 1"";45.0;90.0;""request_16-10-11-12-00945",,,
"request_det_10296",20,"Carbon (Blue) - Long",5.95,119,"request_16-10-11-12-00945"
"request_det_10298",30,"Expanded Folder - Long (Green)",9.75,292.5,"request_16-10-11-12-00945"
"request_det_10294",6,"Scatch Tape 2"";23.5;141.0;""request_16-10-11-12-00945",,,
"request_det_10300",40,"Long Folder - Yellow/Orange/Violet/Pink (10 each)",6,240,"request_16-10-11-12-00945"
"request_det_10302",10,"Long Folder - Cream",7,70,"request_16-10-11-12-00945"
"request_det_10297",30,"Printer Ribbon",20,600,"request_16-10-11-12-00945"
"request_det_10315",20,"gate pass",0,0,"request_16-10-11-4-00380"
"request_det_10304",2,"powder soap",95.5,191,"request_16-10-11-4-00380"
"request_det_10309",1,"detergent bar",20.5,20.5,"request_16-10-11-4-00380"
"request_det_10313",7,"ballpen black",5.25,36.75,"request_16-10-11-4-00380"
"request_det_10306",1,"domex",165.75,165.75,"request_16-10-11-4-00380"
"request_det_10311",5,"columnar note book",22,110,"request_16-10-11-4-00380"
"request_det_10314",4,"staple wire #10",6.25,25,"request_16-10-11-4-00380"
"request_det_10303",2,"map head",78,156,"request_16-10-11-4-00380"
"request_det_10312",5,"record book 200 pages",40,200,"request_16-10-11-4-00380"
"request_det_10220",2,"MEALS",300,600,"request_16-35-11-1-00089"
"request_det_10221",2,"SNACKS",60,120,"request_16-35-11-1-00089"
"request_det_10223",1,"SOP",600,600,"request_16-35-11-1-00089"
"request_det_10224",1,"DIESEL",500,500,"request_16-35-11-1-00089"
"request_det_10225",1,"Bus. Tax",6120,6120,"request_16-25-11-2-00697"
"request_det_10227",1,"Permit Fee",2500,2500,"request_16-25-11-2-00697"
"request_det_10226",1,"Regulatory Fee",1695,1695,"request_16-25-11-2-00697"
"request_det_10228",1,"REPAIR & MAINTENANCE FOR GRAND STAREX(UJI 964)",2200,2200,"request_16-10-11-7-00367"
"request_det_10229",1,"CONTENGENCY FUND",1800,1800,"request_16-10-11-7-00367"
"request_det_10230",1,"PCFS-3009-16-001",2866.85,2866.85,"request_16-25-31-1-00166"
"request_det_10231",1,,57937.37,57937.37,"request_16-25-13-1-00200"
"request_det_10232",1,,1600000,1600000,"request_16-25-11-2-00698"
"request_det_10233",1,,1700000,1700000,"request_16-25-11-2-00699"
"request_det_10234",1,,700000,700000,"request_16-25-11-2-00700"
"request_det_10235",1,"BUSINESS TAX 2016",8899.36,8899.36,"request_16-45-11-2-00252"
"request_det_10236",1,"MAYORS PERMIT",62071.78,62071.78,"request_16-15-11-1-00920"
"request_det_10240",1,"REGULATORY FEE",1470,1470,"request_16-15-11-1-00920"
"request_det_10237",1,"BT- MC DEALER",142577.45,142577.45,"request_16-15-11-1-00920"
"request_det_10239",1,"BT- REPAIR SHOP",1751.75,1751.75,"request_16-15-11-1-00920"
"request_det_10238",1,"BT- SPAREPARTS",10850.25,10850.25,"request_16-15-11-1-00920"
"request_det_10241",1,"soa dtd. 11/1-12/31/15",3056.15,3056.15,"request_16-20-11-3-00108"
"request_det_10242",1,"Uniform Payment",17425,17425,"request_16-10-11-4-00381"
"request_det_10243",1,"PREMIUM 95",39.85,39.85,"request_16-45-11-1-00457"
"request_det_10244",1,"SIDECAR",20500,20500,"request_16-15-12-1-00142"
"request_det_10252",1,"REGULATORY FEE",21000,21000,"request_16-20-11-2-00099"
"request_det_10245",1,"MC UNITS",62359.2,62359.2,"request_16-20-11-2-00099"
"request_det_10250",1,"SHOP",2495.63,2495.63,"request_16-20-11-2-00099"
"request_det_10246",1,"SPAREPARTS",11895.9,11895.9,"request_16-20-11-2-00099"
"request_det_10248",1,"4t engine oil",0,0,"request_16-25-11-6-00263"
"request_det_10247",1,"SIDECAR",20500,20500,"request_16-15-12-1-00143"
"request_det_10249",1,"CAR-3000-16-001",5501.24,5501.24,"request_16-15-31-1-00097"
"request_det_10253",1,"CAR-3000-16-003",5501.24,5501.24,"request_16-15-31-1-00097"
"request_det_10257",1,"CAR-3000-16-009",2350,2350,"request_16-15-31-1-00097"
"request_det_10251",1,"CAR-3000-16-002",5501.24,5501.24,"request_16-15-31-1-00097"
"request_det_10254",1,"CAR-3000-16-004",5501.24,5501.24,"request_16-15-31-1-00097"
"request_det_10256",1,"CAR-3000-16-008",1950,1950,"request_16-15-31-1-00097"
"request_det_10255",1,"CAR-3000-16-005",5501.24,5501.24,"request_16-15-31-1-00097"
"request_det_10258",1,"CAR-3000-16-007",2350,2350,"request_16-15-31-1-00097"
"request_det_10267",1,"PREMIUM 98",41.85,41.85,"request_16-45-11-1-00458"
"request_det_10264",1,"CAR-3009-16-008",1950,1950,"request_16-25-31-1-00167"
"request_det_10261",1,"CAR-3009-16-003",5501.24,5501.24,"request_16-25-31-1-00167"
"request_det_10262",1,"CAR-3009-16-004",5501.24,5501.24,"request_16-25-31-1-00167"
"request_det_10266",1,"CAR-3009-16-007",2350,2350,"request_16-25-31-1-00167"
"request_det_10263",1,"CAR-3009-16-005",5501.24,5501.24,"request_16-25-31-1-00167"
"request_det_10265",1,"CAR-3009-16-009",2350,2350,"request_16-25-31-1-00167"
"request_det_10260",1,"CAR-3009-16-002",5501.24,5501.24,"request_16-25-31-1-00167"
"request_det_10259",1,"CAR-3009-16-001",5501.24,5501.24,"request_16-25-31-1-00167"
"request_det_10268",2,,1275.31,2550.62,"request_16-15-31-1-00098"
"request_det_10270",1,"FARE AND GASOLINE",130,130,"request_16-15-32-1-00116"
"request_det_10269",1," BARAKO 175",0,0,"request_16-15-32-1-00116"
"request_det_10271",20000,"DIESEL",22.547011,450940.22,"request_16-45-11-1-00459"
"request_det_10272",1,,30000,30000,"request_16-25-11-2-00701"
"request_det_10273",4,"HYDRAULIC OIL VG 68 PAIL",2067.47,8269.88,"request_16-45-11-1-00460"
"request_det_10275",10,"ACCELERATE MULTIGRADE 1 LITER",1598.104,15981.04,"request_16-45-11-1-00460"
"request_det_10274",5,"ZOELO DIESEL OIL 10W PAIL",1854.66,9273.3,"request_16-45-11-1-00460"
"request_det_10279",5,"2T OIL 1 LITER",2834.406,14172.03,"request_16-45-11-1-00461"
"request_det_10277",5,"GEAR OIL 90 1 LITER",3650.952,18254.76,"request_16-45-11-1-00461"
"request_det_10276",10,"CYCLOMAX TITAN 0.8 LITER",1641.734,16417.34,"request_16-45-11-1-00461"
"request_det_10278",5,"GEAR OIL 140 1 LITER",3689.318,18446.59,"request_16-45-11-1-00461"
"request_det_10280",3,"INSTALLMENT GUIDE",0,0,"request_16-25-12-2-00172"
"request_det_10285",6,"DEPOSIT AGREEMENT",0,0,"request_16-25-12-2-00172"
"request_det_10283",6,"DEED OF SALE OF A MOTOR VEHICLE",0,0,"request_16-25-12-2-00172"
"request_det_10287",6,"UNDERTAKING",0,0,"request_16-25-12-2-00172"
"request_det_10284",6,"DEED OF SALE WITH ASSUMPTION OF MORTGAGE",0,0,"request_16-25-12-2-00172"
"request_det_10281",10,"CHATTEL MORTGAGE",0,0,"request_16-25-12-2-00172"
"request_det_10282",6,"PROMISSORY",0,0,"request_16-25-12-2-00172"
"request_det_10286",6,"DEED OF RECONVEYANCE",0,0,"request_16-25-12-2-00172"
"request_det_10288",6,"SALE WITH RESERVATION OF TITLE",0,0,"request_16-25-12-2-00172"
"request_det_10289",2,"MP3 GREASE 500G",2552.165,5104.33,"request_16-45-11-1-00462"
"request_det_10290",6,"HYDRAULIC OIL VG68 PAIL",2067.47,12404.82,"request_16-45-11-1-00463"
"request_det_10291",5,"ZOELO DIESEL OIL 10W PAIL",1854.66,9273.3,"request_16-45-11-1-00463"
"request_det_10292",4000,"DIESEL",22.5535525,90214.21,"request_16-45-11-1-00464"
"request_det_10293",2.69,"PREMIUM 95",39.750929368,106.9299999999,"request_16-45-11-1-00465"
"request_det_10299",1,"1-18-2016",5583.92,5583.92,"request_16-20-25-1-00066"
"request_det_10305",1,"ADVANCES FOR OPERATION",5000,5000,"request_16-15-15-1-00163"
"request_det_10307",1,"TEL.# 228-3982",581.28,581.28,"request_16-20-11-2-00100"
"request_det_10308",1,"TEL.#228-4984",332.64,332.64,"request_16-20-11-2-00100"
"request_det_10310",1,"less: 2% wtax",-10.38,-10.38,"request_16-20-11-2-00100"
"request_det_10316",1,"SUZUKI MOBILE SHOP",50000,50000,"request_16-15-11-1-00921"
"request_det_10318",1,"pol-0083",112071.29,112071.29,"request_16-15-14-1-00097"
"request_det_10319",1,"pol-0084",77489.51,77489.51,"request_16-15-14-1-00097"
"request_det_10317",1,"pol-0082",234789.15,234789.15,"request_16-15-14-1-00097"
"request_det_10320",1,"PETTY CASH FUND",3673,3673,"request_16-25-15-1-00197"
"request_det_10321",1,,0,0,"request_16-25-11-6-00264"
"request_det_10322",2,,0,0,"request_16-25-11-6-00264"
"request_det_10323",1,"EXPENSES ACCOMMODATION FOR 2016 KAWASAKI SPONSORED",600000,600000,"request_16-10-11-7-00368"
"request_det_10324",1,"A.D.C. & INHOUSE COM.12/16-31/15",10800,10800,"request_16-25-11-6-00265"
"request_det_10325",1,"RFLR# 16-00001&0",2000,2000,"request_16-25-32-1-00217"
"request_det_10326",1,"RFLR# 16-00002&0",6559.82,6559.82,"request_16-25-32-1-00218"
"request_det_10327",1,"RFLR# 16-00003&0",1400,1400,"request_16-25-32-1-00219"
"request_det_10328",1,"RFLR# 16-00004&0",5179.97,5179.97,"request_16-25-32-1-00220"
"request_det_10329",1,"MEALS",84,84,"request_16-35-11-1-00091"
"request_det_10330",1,"FUEL",100,100,"request_16-35-11-1-00091"
"request_det_10341",1,"large paper clip (colored)",28.5,28.5,"request_16-10-11-9-00067"
"request_det_10340",1,"big scissor (8 inches)",65,65,"request_16-10-11-9-00067"
"request_det_10334",12,"long violet folder",7,84,"request_16-10-11-9-00067"
"request_det_10338",4,"titus red ballpen",8,32,"request_16-10-11-9-00067"
"request_det_10335",4,"titus black ballpen",8,32,"request_16-10-11-9-00067"
"request_det_10349",2,"photopaper",120,240,"request_16-10-11-9-00067"
"request_det_10351",1,"white sticker paper",160,160,"request_16-10-11-9-00067"
"request_det_10355",1,"12 inches ruler",10,10,"request_16-10-11-9-00067"
"request_det_10344",1,"large plastic paper fastener",155,155,"request_16-10-11-9-00067"
"request_det_10345",20,"carbon paper",7,140,"request_16-10-11-9-00067"
"request_det_10343",1,"push pin (colored)",27,27,"request_16-10-11-9-00067"
"request_det_10352",2,"white vellum/board paper",35,70,"request_16-10-11-9-00067"
"request_det_10354",1,"medium puncher",98,98,"request_16-10-11-9-00067"
"request_det_10348",1,"correction pen",127,127,"request_16-10-11-9-00067"
"request_det_10347",1,"clear scoth tape (1 inch)",23.5,23.5,"request_16-10-11-9-00067"
"request_det_10331",2,"MEALS",70,140,"request_16-35-11-1-00092"
"request_det_10332",2,"SNACKS",14,28,"request_16-35-11-1-00092"
"request_det_10333",1,"SOP",200,200,"request_16-35-11-1-00092"
"request_det_10339",300,"EPFC OR",30,9000,"request_16-35-11-1-00093"
"request_det_10342",300,"EPFC OR",30,9000,"request_16-35-11-1-00094"
"request_det_10346",300,"EPFC OR",30,9000,"request_16-35-11-1-00095"
"request_det_10350",1,"RENT EXPENSE",0,0,"request_16-15-22-1-00149"
"request_det_10353",1,"RENT EXPENSE",2500,2500,"request_16-15-22-1-00150"
"request_det_13508",1,"TIRE, 60/80-17 4PR",415.38,415.38,"request_16-25-12-1-00164"
"request_det_13511",1,"ENGINE OIL",128,128,"request_16-25-12-1-00164"
"request_det_13509",1,"SPROCKET SET",525,525,"request_16-25-12-1-00164"
"request_det_13512",1,"PACKING COCK",8.4,8.4,"request_16-25-12-1-00164"
"request_det_10356",1,"FUND TRANSFER FROM BPI TO SECURITY BANK",100000,100000,"request_16-45-11-2-00253"
"request_det_10357",1,,3240,3240,"request_16-25-11-2-00702"
"request_det_10358",1,"PCFS3004-16-000000002",4001.7,4001.7,"request_16-25-14-1-00175"
"request_det_10359",1,"PETTY CASH FUND",3785.68,3785.68,"request_16-15-22-1-00151"
"request_det_10360",1,"RFLR#149-056",3820.11,3820.11,"request_16-15-32-1-00117"
"request_det_10363",4,"Short Book Paper",124.45,497.8,"request_16-10-11-5-00030"
"request_det_10387",100,"Mailing Envelop",0.75,75,"request_16-10-11-5-00030"
"request_det_10362",4,"Long Book Paper",142,568,"request_16-10-11-5-00030"
"request_det_10364",4,"Blue Ballpen",6,24,"request_16-10-11-5-00030"
"request_det_10386",4,"Black Ballpen",6,24,"request_16-10-11-5-00030"
"request_det_10391",1,"35A Tonner",2866.5,2866.5,"request_16-10-11-5-00030"
"request_det_10361",4,"A4 Book Paper",132.6,530.4,"request_16-10-11-5-00030"
"request_det_10365",1,"REPAIR & MAINTENANCE",2830,2830,"request_16-15-22-1-00152"
"request_det_10366",5,"COMMISSION JAN. 1-15, 2016",1000,5000,"request_16-20-12-1-00140"
"request_det_10368",1,"000776 TUBE 26X1.75 LEO",36,36,"request_16-15-11-5-00388"
"request_det_10367",5,"000768 TUBE 20X1.75 LEO",39.6,198,"request_16-15-11-5-00388"
"request_det_10371",1,"000847 SCARF BM",65,65,"request_16-15-11-5-00388"
"request_det_10370",2,"IN-HOUSE COMMISSION DEC. 2015 % JAN. 2016",500,1000,"request_16-25-12-1-00165"
"request_det_10373",1,"MOTOR OIL",98108.6,98108.6,"request_16-45-11-2-00254"
"request_det_10375",1,"PREMIUM 98",41.3,41.3,"request_16-45-11-2-00255"
"request_det_10376",3,"OIL TYTAN 1L - GOLD",173.39,520.17,"request_16-45-11-2-00256"
"request_det_10379",7,"chattel mortgage",0,0,"request_16-15-22-1-00154"
"request_det_10378",3,"promissory note",0,0,"request_16-15-22-1-00154"
"request_det_10394",5,"COS",0,0,"request_16-15-22-1-00154"
"request_det_10380",6,"deposit agreement",0,0,"request_16-15-22-1-00154"
"request_det_10399",2,"application form",0,0,"request_16-15-22-1-00154"
"request_det_10397",3,"unit redemption slip",0,0,"request_16-15-22-1-00154"
"request_det_10395",5,"petty cash-muti",0,0,"request_16-15-22-1-00154"
"request_det_10393",10,"DR-MUTI",0,0,"request_16-15-22-1-00154"
"request_det_10383",7,"undertaking",0,0,"request_16-15-22-1-00154"
"request_det_10396",5,"petty cash-epfc",0,0,"request_16-15-22-1-00154"
"request_det_10385",6,"ds sale w/ reservation of title",0,0,"request_16-15-22-1-00154"
"request_det_10377",5,"installment guide",0,0,"request_16-15-22-1-00154"
"request_det_10398",3,"debit memo",0,0,"request_16-15-22-1-00154"
"request_det_10381",6,"ds assumption mortgage",0,0,"request_16-15-22-1-00154"
"request_det_10384",6,"ds motor vehicle",0,0,"request_16-15-22-1-00154"
"request_det_10382",8,"deed of reconveyance",0,0,"request_16-15-22-1-00154"
"request_det_10388",1,"PAYROLL - JANUARY 16-31, 2016",33167.17,33167.17,"request_16-10-11-12-00946"
"request_det_10389",1,"EXTRA SALARY - JANUARY 16-31, 2016",30350,30350,"request_16-10-11-12-00947"
"request_det_10390",1,"PAYROLL - JANUARY 16-31, 2016",77335.23,77335.23,"request_16-10-11-12-00948"
"request_det_10392",1,"PAYROLL - JANUARY 16-31, 2016",12320.32,12320.32,"request_16-10-11-12-00949"
"request_det_10400",1,"PAYROLL -JANUARY 16-31, 2016",391996.26,391996.26,"request_16-10-11-12-00950"
"request_det_10401",1,"PAYROLL - JANUARY 16-31, 2016",211987.14,211987.14,"request_16-10-11-12-00951"
"request_det_10408",1,"MC-90839866",508880,508880,"request_16-20-11-2-00101"
"request_det_10405",1,"MC-90839863",784880,784880,"request_16-20-11-2-00101"
"request_det_10403",1,"MC-90839547",488800,488800,"request_16-20-11-2-00101"
"request_det_10406",1,"MC-90839864",784880,784880,"request_16-20-11-2-00101"
"request_det_10404",1,"MC-90839862",263904,263904,"request_16-20-11-2-00101"
"request_det_10407",1,"MC-90839865",392440,392440,"request_16-20-11-2-00101"
"request_det_10412",1,"less: 1% wtax",-34239.14,-34239.14,"request_16-20-11-2-00101"
"request_det_10402",1,"MC-90839546",611000,611000,"request_16-20-11-2-00101"
"request_det_10411",1,"Regulatory Fee",2052.8,2052.8,"request_16-25-11-2-00703"
"request_det_10410",1,"Bus. Tax",24555.58,24555.58,"request_16-25-11-2-00703"
"request_det_10409",1,"PAYROLL - JANUARY 16-31, 2016",166109.04,166109.04,"request_16-10-11-12-00952"
"request_det_10413",1,"Mayor's Permit & Other Fee's",4322,4322,"request_16-25-11-2-00703"
"request_det_10414",1,"PAYROLL - JANUARY 16-31, 2016",459055.07,459055.07,"request_16-10-11-12-00953"
"request_det_10415",1,"PAYROLL - JANUARY 16-31, 2016",75832.97,75832.97,"request_16-10-11-12-00954"
"request_det_10420",1,"REGULATORY FEE",3022,3022,"request_16-15-11-1-00922"
"request_det_10416",1,"BT-SERVICES",1272.99,1272.99,"request_16-15-11-1-00922"
"request_det_10422",1,"OTHER FEE",4988.4,4988.4,"request_16-15-11-1-00922"
"request_det_10417",1,"BT- RETAILER",15836.13,15836.13,"request_16-15-11-1-00922"
"request_det_10419",1,"MAYORS PERMIT",4500,4500,"request_16-15-11-1-00922"
"request_det_10418",1,"BT-DEALER",75561.83,75561.83,"request_16-15-11-1-00922"
"request_det_10421",1,"Honda Oil",145,145,"request_16-15-33-1-00190"
"request_det_10429",1,"packing cock",15,15,"request_16-15-33-1-00190"
"request_det_10423",2,"tappet o-ring",32,64,"request_16-15-33-1-00190"
"request_det_10425",1,"MC-90839868",640440,640440,"request_16-20-11-2-00102"
"request_det_10426",1,"MC-90839869",640440,640440,"request_16-20-11-2-00102"
"request_det_10433",1,"less: 1% wtax",-32876.43,-32876.43,"request_16-20-11-2-00102"
"request_det_10430",1,"MC-90840200",472080,472080,"request_16-20-11-2-00102"
"request_det_10427",1,"MC-90839870",213040,213040,"request_16-20-11-2-00102"
"request_det_10428",1,"MC-90840198",472080,472080,"request_16-20-11-2-00102"
"request_det_10424",1,"MC-90839867",254440,254440,"request_16-20-11-2-00102"
"request_det_10431",1,"MC-90840382",659760,659760,"request_16-20-11-2-00102"
"request_det_10432",1,"MC-90840383",329880,329880,"request_16-20-11-2-00102"
"request_det_10434",1,"JERAMIE E. HAPAY ",1101,1101,"request_16-25-21-1-00338"
"request_det_10435",1,"MUTI DIGOS ",472,472,"request_16-25-21-1-00338"
"request_det_10444",1,"BR200A",0,0,"request_16-15-22-1-00155"
"request_det_10437",2,"CCG125WHF",0,0,"request_16-15-22-1-00155"
"request_det_10446",1,"FJ110LB",0,0,"request_16-15-22-1-00155"
"request_det_10440",6,"CT100",0,0,"request_16-15-22-1-00155"
"request_det_10436",2,"XR150 LEKE",0,0,"request_16-15-22-1-00155"
"request_det_10443",2,"AX125E",0,0,"request_16-15-22-1-00155"
"request_det_10439",5,"XRM125 DUAL",0,0,"request_16-15-22-1-00155"
"request_det_10441",2,"BC175G",0,0,"request_16-15-22-1-00155"
"request_det_10438",4,"XRM125 OFFROAD",0,0,"request_16-15-22-1-00155"
"request_det_10442",3,"BC175F",0,0,"request_16-15-22-1-00155"
"request_det_10445",1,"FJ110LE",0,0,"request_16-15-22-1-00155"
